TCGplayer Id,Product Line,Set Name,Product Name,Title,Number,Rarity,Condition,TCG Market Price,TCG Direct Low,TCG Low Price With Shipping,TCG Low Price,Total Quantity,Add to Quantity,TCG Marketplace Price,Photo URL
"4647506","Magic","Commander Legends","Wrong Turn","","107","R","Near Mint","0.34","","1.5600","0.2500","4","0","0.2800",""
"5597414","Magic","Commander Legends: Battle for Baldur's Gate","Abdel Adrian, Gorion's Ward","","2","U","Near Mint","0.16","0.06","1.4000","0.0900","1","0","0.2000",""
"5613914","Magic","Commander Legends: Battle for Baldur's Gate","Agent of the Iron Throne","","107","U","Near Mint","0.34","0.21","1.5600","0.2500","1","0","0.2800",""
"5618591","Magic","Commander Legends: Battle for Baldur's Gate","Agent of the Shadow Thieves","","108","U","Near Mint","0.10","0.07","1.3600","0.0500","1","0","0.2000",""
"5617446","Magic","Commander Legends: Battle for Baldur's Gate","Ambition's Cost","","110","U","Near Mint","0.07","","1.3200","0.0100","1","0","0.2000",""
"5622381","Magic","Commander Legends: Battle for Baldur's Gate","Amethyst Dragon","","160","U","Near Mint","0.09","0.04","1.3500","0.0400","1","0","0.2000",""
"5618291","Magic","Commander Legends: Battle for Baldur's Gate","Ascend from Avernus","","5","R","Near Mint","1.24","0.88","2.3500","1.0400","0","0","1.0100",""
"5626447","Magic","Commander Legends: Battle for Baldur's Gate","Astarion's Thirst","","114","R","Near Mint","0.58","0.59","1.7400","0.4300","1","0","0.4800",""
"5596604","Magic","Commander Legends: Battle for Baldur's Gate","Baldur's Gate","","345","R","Near Mint","1.77","1.76","2.8000","1.4900","1","0","1.5700",""
"5596565","Magic","Commander Legends: Battle for Baldur's Gate","Baldur's Gate (Extended Art)","","600","R","Lightly Played","1.42","","2.8600","1.5500","0","0","1.5100",""
"5631844","Magic","Commander Legends: Battle for Baldur's Gate","Bane's Contingency","","57","U","Near Mint","0.12","0.07","1.4000","0.0900","1","0","0.2000",""
"5645134","Magic","Commander Legends: Battle for Baldur's Gate","Banishment","","8","U","Near Mint","0.06","0.01","1.3200","0.0100","1","0","0.2000",""
"5633644","Magic","Commander Legends: Battle for Baldur's Gate","Barroom Brawl","","217","R","Near Mint","0.08","0.06","1.3200","0.0100","1","0","0.2000",""
"5624672","Magic","Commander Legends: Battle for Baldur's Gate","Beckoning Will-o'-Wisp","","10","U","Near Mint","0.02","0.01","1.3200","0.0100","1","0","0.2000",""
"5632144","Magic","Commander Legends: Battle for Baldur's Gate","Bloodboil Sorcerer","","164","U","Near Mint","0.05","0.01","1.3200","0.0100","1","0","0.2000",""
"5632149","Magic","Commander Legends: Battle for Baldur's Gate","Bloodboil Sorcerer","","164","U","Near Mint Foil","0.08","0.05","1.3300","0.0200","1","0","0.2000",""
"5477064","Magic","Commander Legends: Battle for Baldur's Gate","Bountiful Promenade","","348","R","Near Mint","9.16","9.14","9.8600","9.8600","0","0","8.4600",""
"5629950","Magic","Commander Legends: Battle for Baldur's Gate","Candlekeep Inspiration","","59","U","Near Mint","0.06","0.02","1.3400","0.0300","1","0","0.2000",""
"5602275","Magic","Commander Legends: Battle for Baldur's Gate","Captain N'ghathrod","","646","M","Lightly Played Foil","6.54","8.69","8.3800","6.3900","0","0","6.7700",""
"5629037","Magic","Commander Legends: Battle for Baldur's Gate","Cast Down","","119","U","Near Mint Foil","0.50","0.50","1.5400","0.2300","1","0","0.3100",""
"5632544","Magic","Commander Legends: Battle for Baldur's Gate","Caves of Chaos Adventurer","","167","R","Near Mint","0.25","0.21","1.4900","0.1800","1","0","0.2000",""
"5624407","Magic","Commander Legends: Battle for Baldur's Gate","Cloudkill","","121","U","Near Mint Foil","0.06","","1.3600","0.0500","1","0","0.2000",""
"5617146","Magic","Commander Legends: Battle for Baldur's Gate","Cone of Cold","","61","U","Near Mint","0.12","0.04","1.4100","0.1000","1","0","0.2000",""
"5596324","Magic","Commander Legends: Battle for Baldur's Gate","Criminal Past","","122","U","Near Mint","0.07","0.01","1.3200","0.0100","1","0","0.2000",""
"5604359","Magic","Commander Legends: Battle for Baldur's Gate","Cultist of the Absolute","","123","R","Near Mint","0.19","0.01","1.4700","0.1600","1","0","0.2000",""
"5606971","Magic","Commander Legends: Battle for Baldur's Gate","Cultist of the Absolute (Foil Etched)","","495","R","Near Mint Foil","0.31","0.23","1.5400","0.2300","1","0","0.2600",""
"5617046","Magic","Commander Legends: Battle for Baldur's Gate","Displacer Kitten","","63","R","Near Mint","17.93","18.22","17.4900","16.5000","1","0","19.1600",""
"5635044","Magic","Commander Legends: Battle for Baldur's Gate","Draconic Muralists","","224","U","Near Mint","0.15","","1.4400","0.1300","1","0","0.2000",""
"5613754","Magic","Commander Legends: Battle for Baldur's Gate","Dragon Cultist","","170","U","Near Mint","0.11","","1.3500","0.0400","1","0","0.2000",""
"5626597","Magic","Commander Legends: Battle for Baldur's Gate","Earthquake Dragon","","228","R","Near Mint","3.02","2.80","3.3100","2.0000","0","0","2.9100",""
"5617891","Magic","Commander Legends: Battle for Baldur's Gate","Emerald Dragon","","229","U","Near Mint","0.12","","1.3700","0.0600","1","0","0.2000",""
"5606296","Magic","Commander Legends: Battle for Baldur's Gate","Erinis, Gloom Stalker","","230","U","Near Mint Foil","0.17","0.11","1.4300","0.1200","1","0","0.2000",""
"5606391","Magic","Commander Legends: Battle for Baldur's Gate","Erinis, Gloom Stalker (Showcase)","","407","U","Near Mint","0.08","0.01","1.3200","0.0100","1","0","0.2000",""
"5626342","Magic","Commander Legends: Battle for Baldur's Gate","Explore the Underdark","","232","U","Near Mint","0.19","0.10","1.4500","0.1400","1","0","0.2000",""
"5637944","Magic","Commander Legends: Battle for Baldur's Gate","Feywild Caretaker","","69","U","Near Mint","0.09","","1.3500","0.0400","1","0","0.2000",""
"5613834","Magic","Commander Legends: Battle for Baldur's Gate","Feywild Visitor","","70","U","Near Mint","0.09","","1.3500","0.0400","1","0","0.2000",""
"5629257","Magic","Commander Legends: Battle for Baldur's Gate","Fraying Line","","314","R","Near Mint","0.09","0.03","1.3400","0.0300","1","0","0.2000",""
"5654781","Magic","Commander Legends: Battle for Baldur's Gate","Frontline Medic","","693","R","Near Mint","0.19","0.10","1.4100","0.1000","1","0","0.2000",""
"5604729","Magic","Commander Legends: Battle for Baldur's Gate","Gale, Waterdeep Prodigy","","72","R","Near Mint","0.23","0.15","1.4900","0.1800","1","0","0.2000",""
"5654871","Magic","Commander Legends: Battle for Baldur's Gate","Galepowder Mage","","694","R","Near Mint","0.19","0.10","1.4100","0.1000","1","0","0.2000",""
"5619501","Magic","Commander Legends: Battle for Baldur's Gate","Ganax, Astral Hunter","","176","U","Near Mint","0.48","0.29","1.7600","0.4500","1","0","0.4500",""
"5636544","Magic","Commander Legends: Battle for Baldur's Gate","Giant Ankheg","","233","U","Near Mint","0.16","0.09","1.4500","0.1400","1","0","0.2000",""
"5654916","Magic","Commander Legends: Battle for Baldur's Gate","Glorious Protector","","695","R","Near Mint","0.28","0.05","1.5500","0.2400","1","0","0.2500",""
"5624067","Magic","Commander Legends: Battle for Baldur's Gate","Gnoll War Band","","178","U","Near Mint","0.05","0.01","1.3200","0.0100","1","0","0.2000",""
"5610943","Magic","Commander Legends: Battle for Baldur's Gate","Guild Artisan","","179","U","Near Mint","0.09","0.08","1.3800","0.0700","1","0","0.2000",""
"5619401","Magic","Commander Legends: Battle for Baldur's Gate","Gut, True Soul Zealot","","180","U","Near Mint","0.19","","1.3800","0.0700","1","0","0.2000",""
"5647760","Magic","Commander Legends: Battle for Baldur's Gate","Hex","","757","R","Near Mint","0.26","0.15","1.4600","0.1500","1","0","0.2000",""
"5607472","Magic","Commander Legends: Battle for Baldur's Gate","Imoen, Mystic Trickster","","77","U","Near Mint","0.06","0.01","1.3200","0.0100","1","0","0.2000",""
"5635144","Magic","Commander Legends: Battle for Baldur's Gate","Inspired Tinkering","","183","U","Near Mint","0.23","0.16","1.5000","0.1900","0","0","0.2000",""
"5631644","Magic","Commander Legends: Battle for Baldur's Gate","Intellect Devourer","","132","R","Near Mint","0.21","0.09","1.3800","0.0700","1","0","0.2000",""
"5599089","Magic","Commander Legends: Battle for Baldur's Gate","Irenicus's Vile Duplication","","78","U","Near Mint","7.46","7.48","8.8200","7.8200","0","0","7.3000",""
"5603579","Magic","Commander Legends: Battle for Baldur's Gate","Lae'zel, Vlaakith's Champion (Showcase)","","378","R","Near Mint","0.92","0.99","1.9200","0.6100","1","0","0.6900",""
"5603149","Magic","Commander Legends: Battle for Baldur's Gate","Livaan, Cultist of Tiamat","","188","U","Near Mint","0.07","0.03","1.3600","0.0500","1","0","0.2000",""
"5610643","Magic","Commander Legends: Battle for Baldur's Gate","Majestic Genesis","","240","M","Near Mint","1.14","0.75","2.1600","0.7500","1","0","0.8600",""
"5618091","Magic","Commander Legends: Battle for Baldur's Gate","Mirror of Life Trapping","","326","R","Near Mint","0.10","0.05","1.3700","0.0600","1","0","0.2000",""
"5610343","Magic","Commander Legends: Battle for Baldur's Gate","Monster Manual","","242","R","Near Mint","3.08","2.70","3.9900","2.0000","1","0","2.7100",""
"5653771","Magic","Commander Legends: Battle for Baldur's Gate","Multiclass Baldric","","684","R","Near Mint","0.32","0.25","1.6100","0.3000","0","0","0.2800",""
"5631544","Magic","Commander Legends: Battle for Baldur's Gate","Mystery Key","","85","U","Near Mint","0.04","0.01","1.3200","0.0100","1","0","0.2000",""
"5621501","Magic","Commander Legends: Battle for Baldur's Gate","Owlbear Cub","","246","R","Near Mint","0.29","0.12","1.5100","0.2000","0","0","0.2200",""
"5625272","Magic","Commander Legends: Battle for Baldur's Gate","Pact Weapon","","139","M","Near Mint","0.69","0.76","2.0500","0.6800","0","0","0.6800",""
"5599949","Magic","Commander Legends: Battle for Baldur's Gate","Passageway Seer","","141","U","Near Mint","0.07","","1.3800","0.0700","1","0","0.2000",""
"5656086","Magic","Commander Legends: Battle for Baldur's Gate","Pontiff of Blight","","768","R","Near Mint","0.17","0.09","1.5100","0.2000","1","0","0.2000",""
"5658841","Magic","Commander Legends: Battle for Baldur's Gate","Raging Ravine","","910","R","Near Mint","0.12","0.09","1.4100","0.1000","1","0","0.2000",""
"5604539","Magic","Commander Legends: Battle for Baldur's Gate","Raised by Giants","","250","R","Near Mint","0.28","0.14","1.5000","0.1900","0","0","0.2100",""
"5637844","Magic","Commander Legends: Battle for Baldur's Gate","Saddle of the Cavalier","","251","U","Near Mint","0.03","0.01","1.3200","0.0100","1","0","0.2000",""
"5611143","Magic","Commander Legends: Battle for Baldur's Gate","Safana, Calimport Cutthroat","","143","U","Near Mint","0.06","0.01","1.3200","0.0100","1","0","0.2000",""
"5628922","Magic","Commander Legends: Battle for Baldur's Gate","Sailors' Bane","","93","U","Near Mint","0.13","0.02","1.3600","0.0500","1","0","0.2000",""
"5625672","Magic","Commander Legends: Battle for Baldur's Gate","Sapphire Dragon","","94","U","Near Mint","0.26","0.16","1.4700","0.1600","1","0","0.2000",""
"5636044","Magic","Commander Legends: Battle for Baldur's Gate","Sculpted Sunburst","","42","R","Near Mint","0.13","0.02","1.3200","0.0100","1","0","0.2000",""
"5614818","Magic","Commander Legends: Battle for Baldur's Gate","Shadowheart, Dark Justiciar (Showcase)","","392","R","Near Mint","0.24","0.16","1.4700","0.1600","1","0","0.2000",""
"5605956","Magic","Commander Legends: Battle for Baldur's Gate","Shameless Charlatan","","96","R","Near Mint Foil","0.16","","1.3300","0.0200","1","0","0.2000",""
"5614154","Magic","Commander Legends: Battle for Baldur's Gate","Sharpshooter Elf","","253","U","Near Mint","0.06","0.01","1.3200","0.0100","1","0","0.2000",""
"5628587","Magic","Commander Legends: Battle for Baldur's Gate","Sigil of Myrkul","","147","U","Near Mint","0.05","0.01","1.3200","0.0100","1","0","0.2000",""
"5646354","Magic","Commander Legends: Battle for Baldur's Gate","Sivriss, Nightmare Speaker (Showcase)","","393","U","Near Mint","0.13","0.02","1.3500","0.0400","1","0","0.2000",""
"5615178","Magic","Commander Legends: Battle for Baldur's Gate","Skanos Dragonheart (Showcase)","","410","U","Near Mint","0.07","0.01","1.3200","0.0100","1","0","0.2000",""
"5643814","Magic","Commander Legends: Battle for Baldur's Gate","Skullport Merchant","","149","U","Near Mint","0.09","","1.3600","0.0500","1","0","0.2000",""
"5623662","Magic","Commander Legends: Battle for Baldur's Gate","Split the Spoils","","257","U","Near Mint","0.04","0.01","1.3200","0.0100","1","0","0.2000",""
"5655501","Magic","Commander Legends: Battle for Baldur's Gate","Squad Commander","","709","R","Near Mint","0.11","0.05","1.3600","0.0500","1","0","0.2000",""
"5611748","Magic","Commander Legends: Battle for Baldur's Gate","Sword Coast Sailor","","98","U","Near Mint Foil","1.39","1.39","1.6900","0.3800","1","0","0.6800",""
"5629685","Magic","Commander Legends: Battle for Baldur's Gate","Taunting Kobold (Showcase)","","404","U","Near Mint","0.07","0.04","1.3200","0.0100","1","0","0.2000",""
"5657431","Magic","Commander Legends: Battle for Baldur's Gate","Temple of Silence","","924","R","Near Mint","0.17","0.15","1.4600","0.1500","1","0","0.2000",""
"5638344","Magic","Commander Legends: Battle for Baldur's Gate","Traverse the Outlands","","258","R","Near Mint","1.63","1.64","2.5600","1.2500","0","0","1.2600",""
"5613453","Magic","Commander Legends: Battle for Baldur's Gate","Vhal, Candlekeep Researcher (Showcase)","","387","U","Near Mint","0.07","0.01","1.3200","0.0100","1","0","0.2000",""
"5607813","Magic","Commander Legends: Battle for Baldur's Gate","Viconia, Drow Apostate","","156","U","Near Mint","0.08","","1.3200","0.0100","1","0","0.2000",""
"5596154","Magic","Commander Legends: Battle for Baldur's Gate","Volo, Itinerant Scholar (Showcase)","","388","M","Near Mint","0.21","0.09","1.4000","0.0900","1","0","0.2000",""
"5631060","Magic","Commander Legends: Battle for Baldur's Gate","Wild Magic Surge","","206","U","Near Mint","0.42","0.40","1.7100","0.4000","1","0","0.4100",""
"5610443","Magic","Commander Legends: Battle for Baldur's Gate","Wilson, Refined Grizzly","","261","U","Near Mint","0.16","0.05","1.4000","0.0500","1","0","0.2000",""
"5645674","Magic","Commander Legends: Battle for Baldur's Gate","Windshaper Planetar","","50","R","Near Mint","0.16","","1.3800","0.0700","1","0","0.2000",""
"5611243","Magic","Commander Legends: Battle for Baldur's Gate","Wizards of Thay","","105","R","Near Mint","0.33","0.30","1.5600","0.2500","1","0","0.2700",""
"5624172","Magic","Commander Legends: Battle for Baldur's Gate","Wrathful Red Dragon","","207","R","Near Mint","3.03","2.99","2.8000","1.4900","1","0","2.7100",""
"5624177","Magic","Commander Legends: Battle for Baldur's Gate","Wrathful Red Dragon","","207","R","Near Mint Foil","5.13","4.45","5.1300","5.1300","1","0","4.2100",""
"5601399","Magic","Commander Legends: Battle for Baldur's Gate","You Look Upon the Tarrasque","","262","U","Near Mint","0.17","","1.4000","0.0900","1","0","0.2000",""
"7306604","Magic","Commander Masters","Aether Gale","","72","U","Near Mint","0.15","","1.4400","0.1300","1","0","0.2000",""
"7251331","Magic","Commander Masters","Alms Collector","","10","R","Near Mint","0.54","0.07","1.8000","0.4900","1","0","0.4900",""
"7307344","Magic","Commander Masters","Anax, Hardened in the Forge","","204","U","Near Mint","0.07","0.07","1.3500","0.0400","1","0","0.2000",""
"7251116","Magic","Commander Masters","Angelic Field Marshal","","13","R","Near Mint","1.12","0.85","2.1600","0.8500","1","0","1.0300",""
"7300639","Magic","Commander Masters","Animal Magnetism","","271","U","Near Mint","0.04","0.01","1.3200","0.0100","1","0","0.2000",""
"7249137","Magic","Commander Masters","Arcane Signet","","367","U","Near Mint","0.59","0.42","1.7000","0.3900","0","0","0.4600",""
"7248882","Magic","Commander Masters","Arcane Signet (Borderless)","","653","U","Near Mint","4.06","4.60","4.3100","3.0000","0","0","3.5400",""
"7256887","Magic","Commander Masters","Ashling the Pilgrim","","205","R","Near Mint","0.15","0.15","1.4000","0.0900","1","0","0.2000",""
"7266661","Magic","Commander Masters","Ashnod's Altar","","368","U","Near Mint","6.75","7.25","7.2500","6.0200","0","0","7.5200",""
"7265171","Magic","Commander Masters","Azami, Lady of Scrolls","","74","R","Near Mint","0.25","0.25","1.5200","0.2100","1","0","0.2200",""
"7308404","Magic","Commander Masters","Bastion of Remembrance","","138","U","Near Mint","0.40","0.28","1.5900","0.2800","1","0","0.3000",""
"7299089","Magic","Commander Masters","Beanstalk Giant","","275","U","Near Mint","0.14","0.09","1.4000","0.0900","1","0","0.2000",""
"7269683","Magic","Commander Masters","Body Double","","75","U","Near Mint","0.14","","1.4100","0.1000","1","0","0.2000",""
"7254575","Magic","Commander Masters","Braids, Conjurer Adept","","76","R","Near Mint","0.36","","1.6400","0.3300","1","0","0.3500",""
"7293290","Magic","Commander Masters","Burnished Hart","","373","U","Lightly Played","0.06","","1.3700","0.0600","1","0","0.2000",""
"7310639","Magic","Commander Masters","Cabal Patriarch","","140","U","Near Mint","0.03","0.03","1.3200","0.0100","1","0","0.2000",""
"7304189","Magic","Commander Masters","Captain Ripley Vance","","209","U","Near Mint","0.04","0.04","1.3200","0.0100","1","0","0.2000",""
"7248631","Magic","Commander Masters","Chainer, Dementia Master","","144","R","Near Mint","0.18","0.15","1.4600","0.1500","1","0","0.2000",""
"7248536","Magic","Commander Masters","Command Tower (Borderless)","","659","C","Near Mint Foil","3.88","4.14","4.7100","3.4000","0","0","3.6200",""
"7258542","Magic","Commander Masters","Commandeer","","80","R","Near Mint","0.66","0.69","1.9200","0.6100","1","0","0.6200",""
"7302209","Magic","Commander Masters","Corpse Augur","","145","U","Near Mint","0.11","","1.3600","0.0500","1","0","0.2000",""
"7265271","Magic","Commander Masters","Curtains' Call","","146","R","Near Mint","0.24","","1.5100","0.2000","1","0","0.2200",""
"7253525","Magic","Commander Masters","Daretti, Scrap Savant","","213","R","Near Mint","0.55","0.58","1.7600","0.4500","1","0","0.5200",""
"7279924","Magic","Commander Masters","Darksteel Mutation","","21","U","Near Mint","1.51","1.49","2.7100","1.4000","1","0","1.4400",""
